"Order_Date","Row_ID","Order_ID","Ship_Mode","Customer_ID","Segment","Country","City","State","Postal_Code","Region","Product_ID","Category","Sub-Category","Sales","Quantity","Discount","Profit"
"2020-03-20",8155,US-2017-143770,Standard Class,RD-19720,Consumer,United States,Middletown,Connecticut,6457,East,TEC-AC-10002842,Technology,Accessories,238.0,2,0.0,38.08
"2020-03-20",8156,US-2017-143770,Standard Class,RD-19720,Consumer,United States,Middletown,Connecticut,6457,East,OFF-PA-10001125,Office Supplies,Paper,61.96,2,0.0,27.882
"2020-12-26",8159,CA-2017-136238,Standard Class,KB-16240,Corporate,United States,Odessa,Texas,79762,Central,OFF-PA-10004285,Office Supplies,Paper,16.032,3,0.2,5.6112
"2020-11-06",8169,CA-2017-107174,Standard Class,AB-10060,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10004575,Furniture,Tables,2036.86,7,0.0,366.6348
"2020-11-06",8171,CA-2017-107174,Standard Class,AB-10060,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10001465,Technology,Accessories,108.96,3,0.0,32.688
"2020-12-22",8178,CA-2017-149699,First Class,CM-12115,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10000474,Technology,Accessories,474.95,5,0.0,142.485
"2020-07-23",8185,US-2017-101721,Standard Class,MY-17380,Corporate,United States,Chicago,Illinois,60623,Central,OFF-PA-10003641,Office Supplies,Paper,63.312,3,0.2,20.5764
"2020-11-17",8191,US-2017-155866,Standard Class,CC-12370,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004735,Office Supplies,Paper,38.88,6,0.0,18.6624
"2020-11-17",8192,US-2017-155866,Standard Class,CC-12370,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004091,Furniture,Furnishings,187.76,4,0.0,76.9816
"2020-09-05",8198,CA-2017-102736,Standard Class,LP-17095,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10001897,Office Supplies,Art,71.96,5,0.2,7.196
"2020-09-05",8199,CA-2017-102736,Standard Class,LP-17095,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-PA-10001800,Office Supplies,Paper,15.552,3,0.2,5.4432
"2020-09-07",8211,CA-2017-128769,Standard Class,DM-12955,Corporate,United States,Nashville,Tennessee,37211,South,OFF-AP-10001271,Office Supplies,Appliances,81.568,2,0.2,7.1372
"2020-11-01",8226,CA-2017-104136,Second Class,SF-20065,Consumer,United States,Everett,Massachusetts,2149,East,OFF-PA-10004243,Office Supplies,Paper,189.7,10,0.0,91.056
"2020-11-01",8227,CA-2017-104136,Second Class,SF-20065,Consumer,United States,Everett,Massachusetts,2149,East,OFF-PA-10001033,Office Supplies,Paper,40.99,1,0.0,20.0851
"2020-05-01",8235,CA-2017-102204,Standard Class,CJ-12010,Consumer,United States,Jacksonville,Florida,32216,South,OFF-SU-10001212,Office Supplies,Supplies,3.328,2,0.2,0.416
"2020-10-20",8239,CA-2017-103065,Same Day,PT-19090,Consumer,United States,Jacksonville,Florida,32216,South,OFF-PA-10000380,Office Supplies,Paper,6.672,1,0.2,2.502
"2020-10-20",8240,CA-2017-103065,Same Day,PT-19090,Consumer,United States,Jacksonville,Florida,32216,South,OFF-AR-10003251,Office Supplies,Art,4.448,2,0.2,1.112
"2020-10-20",8241,CA-2017-103065,Same Day,PT-19090,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10000175,Furniture,Furnishings,43.936,4,0.2,6.0412
"2020-08-12",8254,CA-2017-152310,Standard Class,DK-12895,Consumer,United States,Seattle,Washington,98103,West,TEC-CO-10000971,Technology,Copiers,299.99,1,0.0,89.997
"2020-08-12",8255,CA-2017-152310,Standard Class,DK-12895,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10003134,Office Supplies,Paper,192.16,4,0.0,92.2368
"2020-08-12",8256,CA-2017-152310,Standard Class,DK-12895,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002538,Technology,Phones,242.624,8,0.2,27.2952
"2020-08-12",8257,CA-2017-152310,Standard Class,DK-12895,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001228,Office Supplies,Storage,46.74,3,0.0,11.685
"2020-08-12",8258,CA-2017-152310,Standard Class,DK-12895,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000397,Technology,Accessories,174.95,5,0.0,12.2465
"2020-08-12",8259,CA-2017-152310,Standard Class,DK-12895,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004308,Office Supplies,Binders,100.704,6,0.2,37.764
"2020-01-30",8269,CA-2017-121790,Standard Class,LP-17095,Consumer,United States,Aurora,Illinois,60505,Central,OFF-SU-10004231,Office Supplies,Supplies,31.68,4,0.2,2.772
"2020-01-30",8270,CA-2017-121790,Standard Class,LP-17095,Consumer,United States,Aurora,Illinois,60505,Central,TEC-PH-10002584,Technology,Phones,2003.168,4,0.2,250.396
"2020-01-30",8271,CA-2017-121790,Standard Class,LP-17095,Consumer,United States,Aurora,Illinois,60505,Central,OFF-AR-10003602,Office Supplies,Art,9.344,2,0.2,3.1536
"2020-06-30",8275,CA-2017-164112,Standard Class,ND-18460,Corporate,United States,Mount Vernon,New York,10550,East,OFF-ST-10002615,Office Supplies,Storage,1085.42,7,0.0,282.2092
"2020-04-22",8280,CA-2017-146192,Standard Class,BD-11725,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10003716,Office Supplies,Storage,675.06,3,0.0,87.7578
"2020-05-09",8281,CA-2017-134810,First Class,MC-17605,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10002504,Office Supplies,Envelopes,65.232,3,0.2,22.0158
"2020-05-09",8282,CA-2017-134810,First Class,MC-17605,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10001270,Furniture,Chairs,207.0,3,0.2,25.875
"2020-11-03",8294,US-2017-168802,Standard Class,JO-15145,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10002393,Office Supplies,Binders,18.368,4,0.2,5.9696
"2020-03-13",8295,US-2017-146906,Standard Class,MT-17815,Consumer,United States,New York City,New York,10011,East,TEC-PH-10001809,Technology,Phones,299.9,2,0.0,74.975
"2020-07-26",8302,US-2017-167318,Standard Class,GZ-14545,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10003870,Technology,Accessories,1649.95,5,0.0,659.98
"2020-07-26",8303,US-2017-167318,Standard Class,GZ-14545,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10000665,Furniture,Chairs,362.352,3,0.2,45.294
"2020-11-03",8305,CA-2017-135419,Standard Class,BG-11740,Consumer,United States,Bakersfield,California,93309,West,FUR-TA-10001086,Furniture,Tables,486.368,4,0.2,36.4776
"2020-01-26",8312,US-2017-105935,Standard Class,BD-11500,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10002157,Furniture,Furnishings,62.72,4,0.0,24.4608
"2020-01-26",8313,US-2017-105935,Standard Class,BD-11500,Consumer,United States,Columbus,Georgia,31907,South,TEC-PH-10001459,Technology,Phones,2939.93,7,0.0,764.3818
"2020-04-11",8318,CA-2017-130904,Standard Class,HM-14980,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000422,Office Supplies,Art,1.752,1,0.2,0.1533
"2020-04-11",8319,CA-2017-130904,Standard Class,HM-14980,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000127,Office Supplies,Art,20.992,8,0.2,2.3616
"2020-11-13",8320,CA-2017-133620,Standard Class,EM-14065,Consumer,United States,New York City,New York,10009,East,OFF-ST-10004634,Office Supplies,Storage,11.21,1,0.0,3.363
"2020-09-08",8325,CA-2017-144456,First Class,FC-14245,Home Office,United States,Hialeah,Florida,33012,South,OFF-ST-10001321,Office Supplies,Storage,61.68,5,0.2,5.397
"2020-09-08",8326,CA-2017-144456,First Class,FC-14245,Home Office,United States,Hialeah,Florida,33012,South,TEC-PH-10001750,Technology,Phones,158.376,3,0.2,13.8579
"2020-10-06",8329,CA-2017-118577,Standard Class,XP-21865,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10001357,Office Supplies,Paper,143.7,3,0.0,68.976
"2020-10-06",8330,CA-2017-118577,Standard Class,XP-21865,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10004888,Office Supplies,Paper,6.48,1,0.0,3.1104
"2020-11-07",8331,CA-2017-113572,Standard Class,FP-14320,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002370,Technology,Accessories,7.88,4,0.0,2.5216
"2020-05-13",8336,CA-2017-161655,Second Class,CW-11905,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10002082,Office Supplies,Binders,299.52,9,0.0,149.76
"2020-06-11",8342,CA-2017-141481,First Class,ZD-21925,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10004532,Office Supplies,Appliances,61.44,3,0.0,16.5888
"2020-05-03",8352,CA-2017-132199,Standard Class,BO-11350,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004245,Furniture,Furnishings,32.448,2,0.2,7.3008
"2020-05-03",8356,CA-2017-132199,Standard Class,BO-11350,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10002280,Office Supplies,Fasteners,8.0,2,0.2,2.8
"2020-01-02",8361,CA-2017-147207,Second Class,TS-21655,Consumer,United States,El Paso,Texas,79907,Central,OFF-AR-10001955,Office Supplies,Art,31.744,2,0.2,3.968
"2020-01-02",8364,CA-2017-147207,Second Class,TS-21655,Consumer,United States,El Paso,Texas,79907,Central,OFF-ST-10002615,Office Supplies,Storage,372.144,3,0.2,27.9108
"2020-04-28",8365,CA-2017-137631,Standard Class,JL-15235,Consumer,United States,Kissimmee,Florida,34741,South,TEC-PH-10002624,Technology,Phones,751.984,2,0.2,84.5982
"2020-01-30",8366,CA-2017-157273,First Class,SZ-20035,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10002275,Technology,Phones,604.768,4,0.2,60.4768
"2020-03-21",8377,CA-2017-156272,Standard Class,PW-19030,Corporate,United States,Pompano Beach,Florida,33068,South,OFF-AP-10001242,Office Supplies,Appliances,64.384,1,0.2,8.048
"2020-09-04",8386,CA-2017-137582,Standard Class,CV-12805,Corporate,United States,Oakland,California,94601,West,OFF-BI-10001757,Office Supplies,Binders,11.808,3,0.2,4.1328
"2020-12-04",8391,CA-2017-153227,First Class,CS-12250,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10001838,Office Supplies,Paper,11.76,2,0.0,5.7624
"2020-12-23",8392,CA-2017-110625,Standard Class,JB-16045,Home Office,United States,Danbury,Connecticut,6810,East,FUR-FU-10001473,Furniture,Furnishings,27.46,2,0.0,9.8856
"2020-07-08",8405,CA-2017-140480,Standard Class,HE-14800,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10003247,Furniture,Furnishings,83.92,4,0.0,5.8744
"2020-07-08",8406,CA-2017-140480,Standard Class,HE-14800,Corporate,United States,Newark,Delaware,19711,East,TEC-AC-10002473,Technology,Accessories,141.9,5,0.0,58.179
"2020-07-08",8407,CA-2017-140480,Standard Class,HE-14800,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10001057,Furniture,Furnishings,39.98,2,0.0,9.1954
"2020-07-08",8408,CA-2017-140480,Standard Class,HE-14800,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10001419,Office Supplies,Art,28.91,7,0.0,8.673
"2020-07-08",8409,CA-2017-140480,Standard Class,HE-14800,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10004010,Office Supplies,Art,174.95,5,0.0,45.487
"2020-04-06",8416,CA-2017-107265,Standard Class,ML-17755,Home Office,United States,Marion,Iowa,52302,Central,OFF-PA-10000474,Office Supplies,Paper,106.32,3,0.0,49.9704
"2020-05-09",8417,CA-2017-118199,First Class,LB-16795,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10004330,Office Supplies,Binders,147.92,5,0.2,46.225
"2020-05-09",8418,CA-2017-118199,First Class,LB-16795,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10000604,Office Supplies,Storage,104.28,3,0.0,26.07
"2020-05-09",8419,CA-2017-118199,First Class,LB-16795,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10004154,Furniture,Tables,286.85,1,0.0,63.107
"2020-05-09",8420,CA-2017-118199,First Class,LB-16795,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10000636,Office Supplies,Storage,66.96,4,0.0,2.6784
"2020-05-09",8421,CA-2017-118199,First Class,LB-16795,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10004171,Technology,Accessories,199.98,2,0.0,87.9912
"2020-10-12",8422,CA-2017-150091,Standard Class,NP-18670,Consumer,United States,Lakewood,New Jersey,8701,East,TEC-AC-10002167,Technology,Accessories,45.0,3,0.0,4.95
"2020-10-12",8423,CA-2017-150091,Standard Class,NP-18670,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-FA-10000621,Office Supplies,Fasteners,17.9,5,0.0,8.771
"2020-10-12",8424,CA-2017-150091,Standard Class,NP-18670,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-FU-10004053,Furniture,Furnishings,40.48,2,0.0,17.4064
"2020-10-12",8425,CA-2017-150091,Standard Class,NP-18670,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-BO-10003404,Furniture,Bookcases,2154.9,5,0.0,129.294
"2020-11-23",8428,CA-2017-167017,First Class,DC-12850,Consumer,United States,Roseville,Michigan,48066,Central,OFF-SU-10001935,Office Supplies,Supplies,4.36,2,0.0,0.1744
"2020-11-08",8432,CA-2017-155621,Standard Class,KN-16450,Corporate,United States,Baltimore,Maryland,21215,East,FUR-FU-10003535,Furniture,Furnishings,274.2,10,0.0,112.422
"2020-03-14",8440,CA-2017-114370,Second Class,BN-11470,Corporate,United States,Chicago,Illinois,60623,Central,TEC-PH-10000213,Technology,Phones,49.616,2,0.2,4.9616
"2020-05-06",8442,CA-2017-145779,Standard Class,DB-13615,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10002254,Office Supplies,Paper,84.416,4,0.2,27.4352
"2020-10-23",8447,CA-2017-125451,First Class,AH-10075,Corporate,United States,Cranston,Rhode Island,2920,East,FUR-FU-10004963,Furniture,Furnishings,35.0,4,0.0,14.7
"2020-10-23",8448,CA-2017-125451,First Class,AH-10075,Corporate,United States,Cranston,Rhode Island,2920,East,FUR-FU-10000277,Furniture,Furnishings,210.68,2,0.0,50.5632
"2020-10-23",8450,CA-2017-125451,First Class,AH-10075,Corporate,United States,Cranston,Rhode Island,2920,East,OFF-PA-10003724,Office Supplies,Paper,43.44,8,0.0,21.2856
"2020-10-23",8451,CA-2017-125451,First Class,AH-10075,Corporate,United States,Cranston,Rhode Island,2920,East,OFF-AP-10002906,Office Supplies,Appliances,2.22,1,0.0,0.666
"2020-04-23",8471,US-2017-132031,Standard Class,PN-18775,Home Office,United States,Clarksville,Tennessee,37042,South,TEC-AC-10002473,Technology,Accessories,45.408,2,0.2,11.9196
"2020-04-23",8473,US-2017-132031,Standard Class,PN-18775,Home Office,United States,Clarksville,Tennessee,37042,South,OFF-LA-10000081,Office Supplies,Labels,3.0,1,0.2,1.05
"2020-04-09",8476,CA-2017-169404,Standard Class,NC-18625,Corporate,United States,York,Pennsylvania,17403,East,OFF-PA-10001033,Office Supplies,Paper,65.584,2,0.2,23.7742
"2020-10-27",8477,CA-2017-134880,Standard Class,TW-21025,Home Office,United States,Mesa,Arizona,85204,West,OFF-PA-10004039,Office Supplies,Paper,44.784,1,0.2,16.2342
"2020-12-18",8479,CA-2017-158736,Standard Class,TT-21460,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10002578,Office Supplies,Art,5.76,2,0.0,1.6704
"2020-02-11",8483,US-2017-118535,Standard Class,DJ-13510,Corporate,United States,New York City,New York,10024,East,OFF-LA-10001297,Office Supplies,Labels,20.7,2,0.0,9.936
"2020-09-24",8485,CA-2017-142391,Same Day,PB-19150,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10002759,Furniture,Furnishings,199.8,10,0.0,71.928
"2020-03-27",8486,CA-2017-124716,Standard Class,BD-11560,Home Office,United States,Fresno,California,93727,West,OFF-PA-10000740,Office Supplies,Paper,45.68,2,0.0,21.0128
"2020-03-27",8487,CA-2017-124716,Standard Class,BD-11560,Home Office,United States,Fresno,California,93727,West,OFF-PA-10001144,Office Supplies,Paper,110.96,2,0.0,53.2608
"2020-03-27",8488,CA-2017-124716,Standard Class,BD-11560,Home Office,United States,Fresno,California,93727,West,OFF-PA-10000859,Office Supplies,Paper,11.94,3,0.0,5.97
"2020-07-07",8492,CA-2017-106824,Standard Class,AT-10735,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10001135,Office Supplies,Fasteners,5.94,3,0.0,0.1188
"2020-12-04",8519,CA-2017-118003,Standard Class,DO-13645,Consumer,United States,Paterson,New Jersey,7501,East,FUR-FU-10002506,Furniture,Furnishings,12.99,1,0.0,1.5588
"2020-12-04",8520,CA-2017-118003,Standard Class,DO-13645,Consumer,United States,Paterson,New Jersey,7501,East,FUR-CH-10003817,Furniture,Chairs,182.22,3,0.0,45.555
"2020-12-04",8521,CA-2017-118003,Standard Class,DO-13645,Consumer,United States,Paterson,New Jersey,7501,East,FUR-CH-10004860,Furniture,Chairs,302.94,3,0.0,18.1764
"2020-09-21",8524,CA-2017-133074,Standard Class,DB-13615,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10004082,Office Supplies,Paper,55.86,7,0.0,27.93
"2020-03-16",8526,CA-2017-161172,Same Day,SP-20920,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003424,Furniture,Furnishings,51.264,6,0.2,7.6896
"2020-03-16",8528,CA-2017-161172,Same Day,SP-20920,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10004571,Technology,Accessories,159.984,2,0.2,43.9956
"2020-03-16",8529,CA-2017-161172,Same Day,SP-20920,Consumer,United States,Columbus,Ohio,43229,East,OFF-ST-10000675,Office Supplies,Storage,54.224,2,0.2,3.389
"2020-03-09",8540,CA-2017-147354,Standard Class,KB-16315,Consumer,United States,Los Angeles,California,90008,West,TEC-CO-10000971,Technology,Copiers,479.984,2,0.2,59.998
"2020-03-09",8541,CA-2017-147354,Standard Class,KB-16315,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10003910,Office Supplies,Binders,30.84,5,0.2,9.6375
"2020-11-13",8554,US-2017-102904,Standard Class,CB-12025,Consumer,United States,Decatur,Alabama,35601,South,TEC-AC-10000927,Technology,Accessories,239.92,8,0.0,23.992
"2020-08-27",8576,CA-2017-101273,Second Class,ST-20530,Consumer,United States,Port Saint Lucie,Florida,34952,South,OFF-AP-10000804,Office Supplies,Appliances,14.336,4,0.2,0.896
"2020-07-03",8577,CA-2017-106747,First Class,TS-21505,Consumer,United States,Concord,New Hampshire,3301,East,FUR-FU-10004188,Furniture,Furnishings,102.3,1,0.0,26.598
"2020-12-22",8578,CA-2017-146164,Standard Class,CM-12190,Consumer,United States,Rochester,Minnesota,55901,Central,FUR-TA-10004915,Furniture,Tables,607.52,2,0.0,97.2032
"2020-12-22",8579,CA-2017-146164,Standard Class,CM-12190,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-ST-10001228,Office Supplies,Storage,31.16,2,0.0,7.79
"2020-07-11",8587,CA-2017-162015,Standard Class,KB-16240,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10003832,Technology,Accessories,1287.45,5,0.0,244.6155
"2020-07-11",8588,CA-2017-162015,Standard Class,KB-16240,Corporate,United States,Los Angeles,California,90049,West,OFF-AP-10003040,Office Supplies,Appliances,168.1,5,0.0,43.706
"2020-01-29",8590,CA-2017-145338,First Class,BD-11770,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10002053,Office Supplies,Art,4.768,2,0.2,0.4768
"2020-09-29",8591,CA-2017-126676,First Class,FH-14365,Corporate,United States,Hempstead,New York,11550,East,OFF-EN-10004846,Office Supplies,Envelopes,7.98,3,0.0,3.9102
"2020-04-23",8592,CA-2017-101700,First Class,SO-20335,Consumer,United States,Greeley,Colorado,80634,West,OFF-EN-10003134,Office Supplies,Envelopes,18.688,2,0.2,7.008
"2020-04-23",8593,CA-2017-101700,First Class,SO-20335,Consumer,United States,Greeley,Colorado,80634,West,FUR-FU-10001025,Furniture,Furnishings,11.664,3,0.2,3.3534
"2020-11-09",8594,CA-2017-159667,Standard Class,PM-19135,Home Office,United States,Jacksonville,Florida,32216,South,TEC-AC-10002567,Technology,Accessories,191.976,3,0.2,38.3952
"2020-11-09",8595,CA-2017-159667,Standard Class,PM-19135,Home Office,United States,Jacksonville,Florida,32216,South,TEC-PH-10004094,Technology,Phones,499.168,4,0.2,31.198
"2020-08-18",8607,CA-2017-162936,Standard Class,CM-12160,Consumer,United States,New Bedford,Massachusetts,2740,East,TEC-AC-10003614,Technology,Accessories,23.18,2,0.0,7.6494
"2020-11-13",8612,CA-2017-123624,Second Class,SE-20110,Consumer,United States,Oxnard,California,93030,West,TEC-AC-10000682,Technology,Accessories,82.95,5,0.0,29.0325
"2020-09-08",8620,CA-2017-132437,Second Class,EM-14095,Corporate,United States,New York City,New York,10024,East,OFF-ST-10001031,Office Supplies,Storage,65.12,4,0.0,16.9312
"2020-05-13",8622,CA-2017-104318,Standard Class,FH-14275,Corporate,United States,Franklin,Tennessee,37064,South,OFF-AP-10000358,Office Supplies,Appliances,20.768,2,0.2,2.3364
"2020-04-27",8638,CA-2017-151281,Standard Class,HM-14980,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10000397,Furniture,Furnishings,139.58,7,0.0,39.0824
"2020-07-23",8639,CA-2017-118346,First Class,PO-19180,Home Office,United States,Kenosha,Wisconsin,53142,Central,TEC-AC-10000736,Technology,Accessories,399.95,5,0.0,143.982
"2020-03-30",8665,CA-2017-126634,Second Class,AB-10165,Consumer,United States,Lakewood,California,90712,West,FUR-FU-10004973,Furniture,Furnishings,94.2,5,0.0,39.564
"2020-02-16",8673,CA-2017-163265,Standard Class,JS-16030,Consumer,United States,Decatur,Illinois,62521,Central,OFF-FA-10004854,Office Supplies,Fasteners,18.368,2,0.2,6.1992
"2020-02-16",8676,CA-2017-163265,Standard Class,JS-16030,Consumer,United States,Decatur,Illinois,62521,Central,OFF-AR-10004078,Office Supplies,Art,28.032,6,0.2,3.504
"2020-11-25",8684,CA-2017-101665,Standard Class,TZ-21580,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002335,Office Supplies,Art,5.16,2,0.0,1.3416
"2020-11-14",8686,CA-2017-137323,Second Class,PW-19030,Corporate,United States,Watertown,New York,13601,East,OFF-ST-10003996,Office Supplies,Storage,96.36,6,0.0,25.0536
"2020-09-15",8696,CA-2017-127096,Second Class,CS-12400,Home Office,United States,San Francisco,California,94109,West,FUR-TA-10003473,Furniture,Tables,300.904,1,0.2,11.2839
"2020-06-15",8697,CA-2017-119284,Standard Class,TS-21205,Corporate,United States,Nashville,Tennessee,37211,South,TEC-PH-10001051,Technology,Phones,239.976,3,0.2,26.9973
"2020-06-15",8698,CA-2017-119284,Standard Class,TS-21205,Corporate,United States,Nashville,Tennessee,37211,South,FUR-FU-10004351,Furniture,Furnishings,31.168,4,0.2,9.3504
"2020-06-15",8700,CA-2017-119284,Standard Class,TS-21205,Corporate,United States,Nashville,Tennessee,37211,South,TEC-PH-10000560,Technology,Phones,2239.936,8,0.2,223.9936
"2020-06-15",8701,CA-2017-119284,Standard Class,TS-21205,Corporate,United States,Nashville,Tennessee,37211,South,OFF-AP-10004249,Office Supplies,Appliances,76.608,8,0.2,6.7032
"2020-06-15",8702,CA-2017-119284,Standard Class,TS-21205,Corporate,United States,Nashville,Tennessee,37211,South,OFF-ST-10001490,Office Supplies,Storage,142.776,1,0.2,17.847
"2020-06-15",8703,CA-2017-119284,Standard Class,TS-21205,Corporate,United States,Nashville,Tennessee,37211,South,OFF-PA-10000312,Office Supplies,Paper,91.36,5,0.2,29.692
"2020-07-11",8714,CA-2017-136623,Standard Class,TS-21430,Corporate,United States,San Diego,California,92105,West,TEC-PH-10000004,Technology,Phones,71.952,6,0.2,5.3964
"2020-07-11",8715,CA-2017-136623,Standard Class,TS-21430,Corporate,United States,San Diego,California,92105,West,OFF-BI-10003708,Office Supplies,Binders,29.8,5,0.2,9.3125
"2020-03-18",8726,CA-2017-148145,Standard Class,SW-20275,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10003752,Office Supplies,Art,46.2,4,0.0,21.252
"2020-06-27",8733,CA-2017-116988,Second Class,PW-19030,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10003848,Office Supplies,Paper,19.44,3,0.0,9.3312
"2020-06-27",8734,CA-2017-116988,Second Class,PW-19030,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10001290,Furniture,Furnishings,126.3,3,0.0,40.416
"2020-06-27",8735,CA-2017-116988,Second Class,PW-19030,Corporate,United States,Seattle,Washington,98105,West,TEC-AC-10003832,Technology,Accessories,1287.45,5,0.0,244.6155
"2020-12-08",8739,US-2017-131961,First Class,MJ-17740,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004441,Office Supplies,Art,13.248,4,0.2,3.6432
"2020-02-02",8747,CA-2017-128076,Standard Class,BO-11350,Corporate,United States,San Diego,California,92105,West,FUR-FU-10000293,Furniture,Furnishings,210.58,2,0.0,12.6348
"2020-02-02",8748,CA-2017-128076,Standard Class,BO-11350,Corporate,United States,San Diego,California,92105,West,OFF-BI-10003638,Office Supplies,Binders,30.96,2,0.2,10.062
"2020-02-02",8749,CA-2017-128076,Standard Class,BO-11350,Corporate,United States,San Diego,California,92105,West,TEC-MA-10002109,Technology,Machines,239.984,2,0.2,38.9974
"2020-09-09",8754,CA-2017-152198,First Class,JD-16015,Consumer,United States,Toledo,Ohio,43615,East,OFF-LA-10000443,Office Supplies,Labels,17.712,6,0.2,5.9778
"2020-09-14",8772,CA-2017-115882,First Class,DB-13555,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-AP-10002534,Office Supplies,Appliances,942.784,4,0.2,94.2784
"2020-09-14",8773,CA-2017-115882,First Class,DB-13555,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-PA-10001125,Office Supplies,Paper,74.352,3,0.2,23.235
"2020-12-13",8779,CA-2017-135377,Standard Class,BP-11095,Corporate,United States,New York City,New York,10024,East,FUR-BO-10004015,Furniture,Bookcases,287.976,3,0.2,7.1994
"2020-03-17",8785,US-2017-129224,Standard Class,AS-10630,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-LA-10003190,Office Supplies,Labels,4.608,2,0.2,1.6704
"2020-05-28",8786,CA-2017-145765,Standard Class,CM-11815,Corporate,United States,Phoenix,Arizona,85023,West,TEC-PH-10001305,Technology,Phones,195.96,5,0.2,19.596
"2020-05-28",8787,CA-2017-145765,Standard Class,CM-11815,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10001534,Office Supplies,Paper,15.552,3,0.2,5.4432
"2020-05-28",8788,CA-2017-145765,Standard Class,CM-11815,Corporate,United States,Phoenix,Arizona,85023,West,TEC-AC-10000844,Technology,Accessories,271.968,4,0.2,54.3936
"2020-06-15",8789,CA-2017-126914,Standard Class,JE-15715,Consumer,United States,Monroe,North Carolina,28110,South,FUR-CH-10000847,Furniture,Chairs,698.352,3,0.2,52.3764
"2020-03-18",8792,CA-2017-162075,Standard Class,TT-21220,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10001557,Technology,Phones,537.544,7,0.2,47.0351
"2020-11-23",8801,CA-2017-148992,Standard Class,CS-12250,Corporate,United States,Chicago,Illinois,60623,Central,OFF-PA-10004285,Office Supplies,Paper,10.688,2,0.2,3.7408
